task_id,skill_id,skill_name_en,skill_name_de,skill_category,relevance,rank,rationale,evidence_keywords,model_name,prompt_version,run_date
BN_0043,SK-SOC-006,Teamwork & Collaboration,Teamarbeit und Zusammenarbeit,social,0.7,3,Effective teamwork and collaboration are necessary for teams to self-organize successfully.,Teams,gpt-4.1-mini,final_v4,2026-03-07
BN_0044,SK-SOC-008,Teaching & Training,Lehren und Ausbilden,social,0.9,1,"Teaching agile principles and practices is a core task, making teaching and training essential.",vermitteln,gpt-4.1-mini,final_v4,2026-03-07
BN_0044,SK-SOC-007,Coaching & Mentoring,Coaching und Mentoring,social,0.88,2,Coaching individuals and teams to improve agile capabilities is a core responsibility.,coachen|begleiten|fördern,gpt-4.1-mini,final_v4,2026-03-07
BN_0044,SK-SOC-005,Team Leadership,Teamführung,social,0.85,3,"Motivating and guiding agile teams is central to the role, aligning with team leadership.",motivieren|Team,gpt-4.1-mini,final_v4,2026-03-07
BN_0045,SK-SOC-008,Teaching & Training,Lehren und Ausbilden,social,0.9,1,Leading training sessions requires strong teaching and training skills to convey agile methods effectively.,schulen|Schulung|leiten,gpt-4.1-mini,final_v4,2026-03-07
BN_0045,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.85,2,Planning and organizing are essential to schedule and coordinate the training sessions.,planen|leiten,gpt-4.1-mini,final_v4,2026-03-07
BN_0045,SK-SOC-019,Training Material Development,Schulungsmaterial entwickeln,social,0.8,3,Developing training materials is a core part of planning and leading agile method trainings.,Schulungen|Material,gpt-4.1-mini,final_v4,2026-03-07
BN_0046,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.9,1,Planning and organizing are central to setting up and running regular meetings effectively.,organisieren|planen,gpt-4.1-mini,final_v4,2026-03-07
BN_0046,SK-OPS-012,Event & Program Management,Veranstaltungs- und Programmmanagement,operational,0.75,2,"Organizing and conducting meetings involves planning and executing events, making event management a necessary supporting skill.",organisieren|durchführen,gpt-4.1-mini,final_v4,2026-03-07
BN_0046,SK-COG-022,Time Management,Zeitmanagement,cognitive,0.7,3,Effective time management is required to ensure meetings are short and regular.,regelmäßige|kurze,gpt-4.1-mini,final_v4,2026-03-07
BN_0047,SK-COG-002,Problem Solving,Problemlösung,cognitive,0.9,1,Central to the task is identifying deviations (problems) and fixing (beheben) them effectively.,abweichungen|beheben,gpt-4.1-mini,final_v4,2026-03-07
BN_0047,SK-OPS-020,Monitoring & Surveillance,Überwachung und Kontrolle,operational,0.85,2,Monitoring sprint progress and making deviations visible involves observation and control.,sichtbar machen|abweichungen,gpt-4.1-mini,final_v4,2026-03-07
BN_0047,SK-COG-019,Taking Initiative,Eigeninitiative zeigen,cognitive,0.7,3,Taking initiative is required to quickly detect and address sprint goal deviations proactively.,schnell|sichtbar machen,gpt-4.1-mini,final_v4,2026-03-07
BN_0048,SK-COG-002,Problem Solving,Problemlösung,cognitive,0.95,1,"The task centers on addressing recurring problems and finding solutions, making problem solving the core skill.",Probleme|Lösungen,gpt-4.1-mini,final_v4,2026-03-07
BN_0048,SK-SOC-006,Teamwork & Collaboration,Teamarbeit und Zusammenarbeit,social,0.85,2,Finding solutions as a team requires effective teamwork and collaboration.,Team,gpt-4.1-mini,final_v4,2026-03-07
BN_0048,SK-COG-004,Decision Making,Entscheidungsfindung,cognitive,0.75,3,Decision making is necessary to select and implement solutions after addressing problems.,finden|Lösungen,gpt-4.1-mini,final_v4,2026-03-07
BN_0049,SK-SOC-006,Teamwork & Collaboration,Teamarbeit und Zusammenarbeit,social,0.9,1,Reflecting on teamwork in meetings directly involves teamwork and collaboration.,Teamarbeit|reflektieren,gpt-4.1-mini,final_v4,2026-03-07
BN_0049,SK-SOC-005,Team Leadership,Teamführung,social,0.7,2,Leading meetings to reflect on team work implies some team leadership to guide discussions.,Meetings|Teamarbeit,gpt-4.1-mini,final_v4,2026-03-07
BN_0050,SK-COG-011,Business Analysis,Geschäftsanalyse,cognitive,0.85,1,Introducing a continuous improvement process requires analyzing business workflows and identifying opportunities for optimization.,Geschäftsprozess|Workflow|Effizienz,gpt-4.1-mini,final_v4,2026-03-07
BN_0050,SK-OPS-002,Operations Management,Betriebsmanagement,operational,0.8,2,Operations management is core to planning and optimizing workflows as part of continuous improvement.,Ablauf|steuern|optimieren,gpt-4.1-mini,final_v4,2026-03-07
BN_0050,SK-COG-018,Change Management,Veränderungsmanagement,cognitive,0.75,3,Change management is necessary to implement and guide the adoption of new continuous improvement processes.,Veränderung|Umsetzung|anpassen,gpt-4.1-mini,final_v4,2026-03-07
BN_0051,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.9,1,Speaking and presenting is central to regularly informing teams about important numbers and facts.,informieren,gpt-4.1-mini,final_v4,2026-03-07
BN_0051,SK-COG-006,Data Analysis & Interpretation,Datenanalyse und -auswertung,cognitive,0.8,2,Data analysis and interpretation is core to understanding and explaining important numbers and facts.,Zahlen|Fakten,gpt-4.1-mini,final_v4,2026-03-07
BN_0051,SK-COG-014,Information Management,Informationsmanagement,cognitive,0.75,3,Information management is necessary to organize and retrieve the important data to inform teams.,Zahlen|Fakten,gpt-4.1-mini,final_v4,2026-03-07
BN_0052,SK-COG-006,Data Analysis & Interpretation,Datenanalyse und -auswertung,cognitive,0.85,1,"Analyzing results involves data analysis and interpretation, making this a core skill for the task.",analysieren|Auswertung,gpt-4.1-mini,final_v4,2026-03-07
BN_0052,SK-COG-013,Evaluating Processes & Systems,Prozesse und Systeme bewerten,cognitive,0.8,2,Evaluating the performance and effectiveness of agile processes is central to reviewing project management results.,bewerten,gpt-4.1-mini,final_v4,2026-03-07
BN_0052,SK-OPS-007,Project Management,Projektmanagement,operational,0.75,3,Reviewing and analyzing agile project management results requires understanding project management principles as a necessary supporting skill.,Projektmanagement,gpt-4.1-mini,final_v4,2026-03-07
BN_0053,SK-SOC-003,Negotiation,Verhandlungsführung,social,0.95,1,Verhandlungen führen is directly about negotiation skills to reach agreements.,Verhandlungen|führen,gpt-4.1-mini,final_v4,2026-03-07
BN_0053,SK-DOM-010,Public Administration,Öffentliche Verwaltung,domain,0.8,2,Negotiations with Behörden require knowledge of public administration procedures.,Behörden,gpt-4.1-mini,final_v4,2026-03-07
BN_0053,SK-SOC-016,Persuasion & Influence,Überzeugen und Einfluss nehmen,social,0.75,3,Persuasion and influence are necessary supporting skills to conduct negotiations effectively.,Verhandlungen,gpt-4.1-mini,final_v4,2026-03-07
BN_0054,SK-COG-008,Research & Analysis,Recherche und Analyse,cognitive,0.9,1,Applying research results on acoustics requires strong research and investigation skills to understand and utilize scientific findings.,Forschungsergebnisse|Forschung,gpt-4.1-mini,final_v4,2026-03-07
BN_0054,SK-TEC-004,Lab & Research Methods,Labor- und Forschungsmethoden,technical,0.75,2,Knowledge of lab and research methods supports the application of scientific principles and experiments related to acoustics.,Methode,gpt-4.1-mini,final_v4,2026-03-07
BN_0054,SK-COG-006,Data Analysis & Interpretation,Datenanalyse und -auswertung,cognitive,0.7,3,Data analysis and interpretation are necessary to understand and apply research data on acoustics effectively.,analysieren,gpt-4.1-mini,final_v4,2026-03-07
BN_0055,SK-COG-005,Creative Thinking,Kreatives Denken,cognitive,0.9,1,Creative thinking is central to developing novel and pleasant engine and driving sounds.,entwickeln,gpt-4.1-mini,final_v4,2026-03-07
BN_0055,SK-DIG-016,AV & Media Technology,AV- und Medientechnik,digital,0.75,2,Audio and media technology skills are necessary to create and manipulate vehicle sounds effectively.,Geräusche,gpt-4.1-mini,final_v4,2026-03-07
BN_0055,SK-COG-002,Problem Solving,Problemlösung,cognitive,0.7,3,Problem solving is required to address challenges in sound design and refinement.,entwickeln,gpt-4.1-mini,final_v4,2026-03-07
BN_0056,SK-DIG-016,AV & Media Technology,AV- und Medientechnik,digital,0.9,1,Operating and managing audio equipment is central to examining and improving sounds for films.,Geräusche|Klänge,gpt-4.1-mini,final_v4,2026-03-07
BN_0056,SK-COG-008,Research & Analysis,Recherche und Analyse,cognitive,0.85,2,Systematic investigation is core to examining and improving sounds effectively.,untersuchen,gpt-4.1-mini,final_v4,2026-03-07
BN_0056,SK-DIG-008,Digital Content Creation,Digitale Inhaltserstellung,digital,0.75,3,Creating and editing digital audio content supports the improvement of sounds in films.,verbessern,gpt-4.1-mini,final_v4,2026-03-07
BN_0057,SK-DOM-001,Legal Knowledge & Application,Rechtskenntnisse und -anwendung,domain,0.9,1,Legal knowledge is central to advising on permits and court proceedings and creating expert opinions.,Genehmigungen|Gerichtsverfahren,gpt-4.1-mini,final_v4,2026-03-07
BN_0057,SK-DOM-002,Regulatory Compliance,Regulatorische Compliance,domain,0.8,2,Regulatory compliance is core to interpreting and applying regulations related to permits and legal processes.,Genehmigungen,gpt-4.1-mini,final_v4,2026-03-07
BN_0057,SK-SOC-010,Counseling & Guidance,Beratung und Begleitung,social,0.75,3,"Beraten (advise) is central to providing expert guidance in permits and court proceedings, requiring counseling skills.",beraten,gpt-4.1-mini,final_v4,2026-03-07
BN_0058,SK-COG-001,Critical Thinking,Kritisches Denken,cognitive,0.9,1,Critical thinking is central to analyzing and understanding the causes of sound perception.,analysieren,gpt-4.1-mini,final_v4,2026-03-07
BN_0058,SK-COG-006,Data Analysis & Interpretation,Datenanalyse und -auswertung,cognitive,0.85,2,Analyzing perception and causes of sound requires strong data analysis and interpretation skills to examine sound data.,analysieren,gpt-4.1-mini,final_v4,2026-03-07
BN_0058,SK-TEC-007,Measurement & Testing,Messen und Prüfen,technical,0.75,3,"Measurement and testing are necessary to verify sound properties and causes, supporting the analysis.",messen,gpt-4.1-mini,final_v4,2026-03-07
BN_0059,SK-SOC-008,Teaching & Training,Lehren und Ausbilden,social,0.9,1,"The core task is to offer training, which requires the ability to teach and train others.",Schulungen|anbieten,gpt-4.1-mini,final_v4,2026-03-07
BN_0059,SK-DOM-011,Health Promotion & Prevention,Gesundheitsförderung und Prävention,domain,0.8,2,Health promotion and prevention is central to training aimed at avoiding noise-related health issues.,Vermeidung|Lärm,gpt-4.1-mini,final_v4,2026-03-07
BN_0059,SK-SOC-019,Training Material Development,Schulungsmaterial entwickeln,social,0.75,3,Developing training materials is necessary to effectively offer training sessions on noise avoidance.,Schulungen,gpt-4.1-mini,final_v4,2026-03-07
BN_0060,SK-COG-016,Working with Numbers,Arbeiten mit Zahlen,cognitive,0.95,1,Calculating noise exposure is fundamentally about working with numbers and performing mathematical calculations.,berechnen,gpt-4.1-mini,final_v4,2026-03-07
BN_0060,SK-TEC-007,Measurement & Testing,Messen und Prüfen,technical,0.85,2,Creating noise maps and calculating noise exposure requires precise measurement and testing of sound levels.,Lärmkarten|messen,gpt-4.1-mini,final_v4,2026-03-07
BN_0060,SK-DIG-003,Data Visualization,Datenvisualisierung,digital,0.8,3,Noise maps are a form of data visualization representing noise exposure spatially.,Lärmkarten|darstellen,gpt-4.1-mini,final_v4,2026-03-07
BN_0061,SK-COG-008,Research & Analysis,Recherche und Analyse,cognitive,0.95,1,"Research and investigation are central to working in science and research, involving systematic gathering and evaluation of information.",Forschung|recherchieren|untersuchen,gpt-4.1-mini,final_v4,2026-03-07
BN_0061,SK-TEC-004,Lab & Research Methods,Labor- und Forschungsmethoden,technical,0.85,2,Lab and research methods are core skills needed to conduct experiments and apply scientific methods in research.,Labor|Experiment|Methode|Analyse,gpt-4.1-mini,final_v4,2026-03-07
BN_0061,SK-COG-015,Continuous Learning,Kontinuierliches Lernen,cognitive,0.8,3,Continuous learning is a core skill as science and research require ongoing acquisition of new knowledge and skills.,lernen|Weiterbildung|aneignen,gpt-4.1-mini,final_v4,2026-03-07
BN_0062,SK-COG-008,Research & Analysis,Recherche und Analyse,cognitive,0.85,1,"The task involves systematically investigating the acoustic behavior, which requires research and investigation skills.",untersuchen,gpt-4.1-mini,final_v4,2026-03-07
BN_0062,SK-TEC-007,Measurement & Testing,Messen und Prüfen,technical,0.8,2,"Measuring and testing are core to examining acoustic properties, requiring use of instruments and testing procedures.",messen|prüfen,gpt-4.1-mini,final_v4,2026-03-07
BN_0062,SK-TEC-006,Materials & Manufacturing Processes,Werkstoffe und Fertigungsverfahren,technical,0.75,3,"Understanding materials is necessary to examine their acoustic behavior, making knowledge of materials and manufacturing processes important.",Material,gpt-4.1-mini,final_v4,2026-03-07
BN_0063,SK-OPS-008,Administrative Support,Verwaltung und Büroorganisation,operational,0.9,1,Verwaltungs- und Organisationsaufgaben erfordern zentrale Fähigkeiten in Verwaltung und Büroorganisation.,Verwaltungs|Organisation,gpt-4.1-mini,final_v4,2026-03-07
BN_0063,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.75,2,Planen und Organisieren ist notwendig zur Strukturierung und Koordination der Aufgaben.,organisatorische|Aufgaben,gpt-4.1-mini,final_v4,2026-03-07
BN_0063,SK-OPS-010,Record Keeping & Documentation,Aktenführung und Dokumentation,operational,0.7,3,Aktenführung und Dokumentation sind wichtige unterstützende Fähigkeiten bei Verwaltungsaufgaben.,Verwaltungs|Aufgaben,gpt-4.1-mini,final_v4,2026-03-07
BN_0064,SK-SOC-008,Teaching & Training,Lehren und Ausbilden,social,0.95,1,"Lehrtätigkeiten übernehmen directly involves teaching and training others, making this skill central.",Lehrtätigkeiten|übernehmen,gpt-4.1-mini,final_v4,2026-03-07
